dt,program_title,device_name,country_code,product_type,unique_users,content_count
2018-10-01,Quantico,xboxonexdk,Normway,svod,1,1
2018-10-01,Quest means business,atv,Normway,svod,1,1
2018-10-01,Quest means business,ios,Sweden,svod,1,1
2018-10-01,Quest means business,pcdash,Sweden,svod,1,1
2018-10-01,R.I.P.D.,samsung2015xdk,Finland,tvod,1,1
2018-10-01,Rabbids: Invasion,atv,Normway,svod,1,1
2018-10-01,Rabbids: Invasion,atv,Sweden,svod,1,1
2018-10-01,Rabbids: Invasion,chromecast,Sweden,svod,1,1
2018-10-01,Race to Witch Mountain,pcdashpr,Denmark,svod,1,1
2018-10-01,Racing Stripes,samsung2012xdk,Sweden,svod,1,1
2018-10-01,Racing Stripes,samsung2017xdk,Normway,svod,1,1
2018-10-01,Railroad Alaska,androiddash,Sweden,svod,1,1
2018-10-01,Railroad Alaska,ios,Sweden,svod,2,2
2018-10-01,Railroad Alaska,samsung2014xdk,Sweden,svod,1,1
2018-10-01,Rambo: First Blood Part II,ps4xdk,Normway,tvod,1,1
2018-10-01,Rampage,pcdash,Finland,tvod,1,1
2018-10-01,Rampage,ps4xdk,Denmark,tvod,1,1
2018-10-01,Rampage,ps4xdk,Normway,tvod,1,1
2018-10-01,Rampage,samsung2014xdk,Denmark,tvod,1,1
2018-10-01,Rampereservatet,androiddash,Normway,svod,1,1
2018-10-01,Rampereservatet,ios,Sweden,svod,1,1
2018-10-01,Ramsay's Kitchen Nightmares USA,ios,Normway,svod,1,1
2018-10-01,Ramsay's Kitchen Nightmares USA,pcdash,Normway,svod,1,1
2018-10-01,Ramsay's Kitchen Nightmares USA,samsung2012xdk,Normway,svod,1,1
2018-10-01,Ramsay's Kitchen Nightmares USA,samsung2017xdk,Normway,svod,1,1
2018-10-01,Rapport,androiddash,Sweden,svod,5,5
2018-10-01,Rapport,androidxdk,Sweden,svod,1,1
2018-10-01,Rapport,atv,Sweden,svod,6,6
2018-10-01,Rapport,ios,Sweden,svod,19,19
2018-10-01,Rapport,lg2014xdk,Sweden,svod,1,1
2018-10-01,Rapport,lg2015xdk,Sweden,svod,1,1
2018-10-01,Rapport,lg2016xdk,Sweden,svod,3,3
2018-10-01,Rapport,lg2017xdk,Sweden,svod,1,1
2018-10-01,Rapport,pcdash,Sweden,svod,3,3
2018-10-01,Rapport,pcdashpr,Sweden,svod,1,1
2018-10-01,Rapport,samsung2013xdk,Sweden,svod,1,1
2018-10-01,Rapport,samsung2014xdk,Sweden,svod,1,1
2018-10-01,Rapport,samsung2016xdk,Sweden,svod,1,1
2018-10-01,Rapport,samsung2017xdk,Sweden,svod,1,1
2018-10-01,Raven's Home,ios,Denmark,svod,3,3
2018-10-01,Ray Donovan,androiddash,Denmark,svod,8,8
2018-10-01,Ray Donovan,androiddash,Finland,svod,8,8
2018-10-01,Ray Donovan,androiddash,Normway,svod,3,3
2018-10-01,Ray Donovan,androiddash,Sweden,svod,2,2
2018-10-01,Ray Donovan,androiddash,Sweden,svod,10,11
2018-10-01,Ray Donovan,androidxdk,Denmark,svod,4,4
2018-10-01,Ray Donovan,androidxdk,Finland,svod,1,1
2018-10-01,Ray Donovan,atv,Denmark,svod,10,10
2018-10-01,Ray Donovan,atv,Finland,svod,1,1
2018-10-01,Ray Donovan,atv,Normway,svod,13,13
2018-10-01,Ray Donovan,atv,Sweden,svod,25,27
2018-10-01,Ray Donovan,chromecast,Denmark,svod,11,13
2018-10-01,Ray Donovan,chromecast,Normway,svod,3,3
2018-10-01,Ray Donovan,chromecast,Sweden,svod,14,18
2018-10-01,Ray Donovan,ios,Denmark,svod,15,15
2018-10-01,Ray Donovan,ios,Finland,svod,7,7
2018-10-01,Ray Donovan,ios,Normway,svod,1,1
2018-10-01,Ray Donovan,ios,Normway,svod,6,6
2018-10-01,Ray Donovan,ios,Sweden,svod,6,6
2018-10-01,Ray Donovan,ios,Sweden,svod,17,19
2018-10-01,Ray Donovan,lg2013xdk,Denmark,svod,1,1
2018-10-01,Ray Donovan,lg2013xdk,Normway,svod,2,2
2018-10-01,Ray Donovan,lg2013xdk,Sweden,svod,1,1
2018-10-01,Ray Donovan,lg2014xdk,Finland,svod,1,1
2018-10-01,Ray Donovan,lg2014xdk,Normway,svod,1,1
2018-10-01,Ray Donovan,lg2014xdk,Sweden,svod,1,1
2018-10-01,Ray Donovan,lg2015xdk,Denmark,svod,1,1
2018-10-01,Ray Donovan,lg2016xdk,Finland,svod,2,2
2018-10-01,Ray Donovan,lg2016xdk,Normway,svod,2,3
2018-10-01,Ray Donovan,lg2016xdk,Sweden,svod,1,5
2018-10-01,Ray Donovan,lg2017xdk,Denmark,svod,2,2
2018-10-01,Ray Donovan,lg2017xdk,Finland,svod,1,1
2018-10-01,Ray Donovan,lg2017xdk,Normway,svod,2,2
2018-10-01,Ray Donovan,lg2018xdk,Denmark,svod,1,1
2018-10-01,Ray Donovan,pcdash,Denmark,svod,17,18
2018-10-01,Ray Donovan,pcdash,Finland,svod,9,11
2018-10-01,Ray Donovan,pcdash,Normway,svod,7,8
2018-10-01,Ray Donovan,pcdash,Sweden,svod,1,1
2018-10-01,Ray Donovan,pcdash,Sweden,svod,17,18
2018-10-01,Ray Donovan,pcdashpr,Denmark,svod,1,1
2018-10-01,Ray Donovan,pcdashpr,Sweden,svod,2,4
2018-10-01,Ray Donovan,pchls,Denmark,svod,1,1
2018-10-01,Ray Donovan,pchls,Normway,svod,1,1
2018-10-01,Ray Donovan,philips2017xdk,Denmark,svod,1,1
2018-10-01,Ray Donovan,philips2017xdk,Normway,svod,1,1
2018-10-01,Ray Donovan,ps3xdk,Denmark,svod,1,1
2018-10-01,Ray Donovan,ps4xdk,Denmark,svod,6,7
2018-10-01,Ray Donovan,ps4xdk,Finland,svod,4,4
2018-10-01,Ray Donovan,ps4xdk,Normway,svod,3,3
2018-10-01,Ray Donovan,ps4xdk,Sweden,svod,3,3
2018-10-01,Ray Donovan,samsung2012xdk,Denmark,svod,1,1
2018-10-01,Ray Donovan,samsung2012xdk,Normway,svod,2,2
2018-10-01,Ray Donovan,samsung2012xdk,Sweden,svod,3,3
2018-10-01,Ray Donovan,samsung2013xdk,Denmark,svod,1,1
2018-10-01,Ray Donovan,samsung2013xdk,Normway,svod,1,1
2018-10-01,Ray Donovan,samsung2013xdk,Sweden,svod,1,1
2018-10-01,Ray Donovan,samsung2014xdk,Denmark,svod,5,5
2018-10-01,Ray Donovan,samsung2014xdk,Finland,svod,2,2
2018-10-01,Ray Donovan,samsung2014xdk,Sweden,svod,5,7
2018-10-01,Ray Donovan,samsung2015xdk,Denmark,svod,5,5
2018-10-01,Ray Donovan,samsung2015xdk,Finland,svod,1,2
2018-10-01,Ray Donovan,samsung2015xdk,Normway,svod,1,1
2018-10-01,Ray Donovan,samsung2015xdk,Sweden,svod,4,5
2018-10-01,Ray Donovan,samsung2016xdk,Denmark,svod,5,5
2018-10-01,Ray Donovan,samsung2016xdk,Finland,svod,2,2
2018-10-01,Ray Donovan,samsung2016xdk,Normway,svod,1,1
2018-10-01,Ray Donovan,samsung2016xdk,Sweden,svod,2,2
2018-10-01,Ray Donovan,samsung2017xdk,Denmark,svod,4,4
2018-10-01,Ray Donovan,samsung2017xdk,Normway,svod,5,6
2018-10-01,Ray Donovan,samsung2017xdk,Sweden,svod,1,1
2018-10-01,Ray Donovan,xboxonexdk,Denmark,svod,1,2
2018-10-01,Ray Donovan,xboxonexdk,Sweden,svod,2,2
2018-10-01,Ready Player One,androidxdk,Denmark,tvod,1,1
2018-10-01,Ready Player One,ios,Denmark,tvod,1,1
2018-10-01,Ready Player One,pcdash,Sweden,est,1,1
2018-10-01,Ready Player One,ps4xdk,Denmark,est,1,1
2018-10-01,Ready Player One,samsung2014xdk,Sweden,tvod,1,1
2018-10-01,Real Housewives of Beverly Hills,androiddash,Sweden,svod,4,4
2018-10-01,Real Housewives of Beverly Hills,androidxdk,Sweden,svod,2,2
2018-10-01,Real Housewives of Beverly Hills,atv,Normway,svod,1,1
2018-10-01,Real Housewives of Beverly Hills,atv,Sweden,svod,8,8
2018-10-01,Real Housewives of Beverly Hills,chromecast,Sweden,svod,2,2
2018-10-01,Real Housewives of Beverly Hills,ios,Denmark,svod,3,3
2018-10-01,Real Housewives of Beverly Hills,ios,Normway,svod,1,1
2018-10-01,Real Housewives of Beverly Hills,ios,Sweden,svod,12,12
2018-10-01,Real Housewives of Beverly Hills,lg2013xdk,Sweden,svod,1,1
2018-10-01,Real Housewives of Beverly Hills,lg2015xdk,Sweden,svod,1,1
2018-10-01,Real Housewives of Beverly Hills,pcdash,Sweden,svod,2,2
2018-10-01,Real Housewives of Beverly Hills,pchls,Sweden,svod,1,1
2018-10-01,Real Housewives of Beverly Hills,samsung2012xdk,Sweden,svod,1,1
2018-10-01,Real Housewives of Beverly Hills,samsung2015xdk,Sweden,svod,1,1
2018-10-01,Real Housewives of Beverly Hills,samsung2017xdk,Sweden,svod,2,2
2018-10-01,Real Housewives of Beverly Hills,samsung2018xdk,Sweden,svod,1,1
2018-10-01,Real Housewives of Beverly Hills,xboxonexdk,Sweden,svod,1,1
2018-10-01,Real housewives of New York,atv,Sweden,svod,1,1
2018-10-01,Real housewives of New York,ios,Sweden,svod,4,4
2018-10-01,Real housewives of New York,lg2016xdk,Sweden,svod,1,1
2018-10-01,Real housewives of New York,samsung2017xdk,Sweden,svod,1,1
2018-10-01,Real vikings,ios,Sweden,svod,3,3
2018-10-01,Real vikings,lg2016xdk,Sweden,svod,1,1
2018-10-01,Real vikings,samsung2013xdk,Sweden,svod,1,1
2018-10-01,Red 2,atv,Denmark,svod,1,1
2018-10-01,Red 2,ios,Finland,svod,1,1
2018-10-01,Red 2,lg2015xdk,Denmark,svod,1,1
2018-10-01,Red 2,pcdash,Denmark,svod,1,1
2018-10-01,Red 2,pcdash,Sweden,svod,1,1
2018-10-01,Red 2,pcdashpr,Normway,svod,1,1
2018-10-01,Red 2,samsung2013xdk,Denmark,svod,1,1
2018-10-01,Red 2,samsung2016xdk,Normway,svod,1,1
2018-10-01,Red Sparrow,samsung2012xdk,Sweden,tvod,1,1
2018-10-01,Redningskvinder,androidxdk,Denmark,svod,1,1
2018-10-01,Redningskvinder,atv,Denmark,svod,2,2
2018-10-01,Redningskvinder,chromecast,Denmark,svod,1,1
2018-10-01,Redningskvinder,ios,Denmark,svod,4,4
2018-10-01,Redningskvinder,ios,Denmark,svod,3,3
2018-10-01,Redningskvinder,pcdash,Denmark,svod,3,3
2018-10-01,Redningskvinder,pcdashpr,Denmark,svod,1,1
2018-10-01,Redningskvinder,pchls,Denmark,svod,1,1
2018-10-01,Redningskvinder,ps4xdk,Denmark,svod,1,1
2018-10-01,Redningskvinder,samsung2014xdk,Denmark,svod,1,1
2018-10-01,Redningskvinder,samsung2018xdk,Denmark,svod,1,1
2018-10-01,Regionale nyheder,androiddash,Denmark,svod,1,1
2018-10-01,Regionale nyheder,androidxdk,Denmark,svod,1,1
2018-10-01,Regionale nyheder,atv,Denmark,svod,2,2
2018-10-01,Regionale nyheder,ios,Denmark,svod,7,7
2018-10-01,Regionale nyheder,lg2016xdk,Denmark,svod,1,1
2018-10-01,Regionale nyheder,pcdash,Denmark,svod,4,4
2018-10-01,Regionale nyheder,ps4xdk,Denmark,svod,1,1
2018-10-01,Regionale nyheder,samsung2013xdk,Denmark,svod,1,1
2018-10-01,Regionale nyheder,samsung2016xdk,Denmark,svod,1,1
2018-10-01,Regionalprogram,androidxdk,Denmark,svod,1,1
2018-10-01,Regionalprogram,atv,Denmark,svod,5,5
2018-10-01,Regionalprogram,chromecast,Denmark,svod,1,1
2018-10-01,Regionalprogram,ios,Denmark,svod,6,6
2018-10-01,Regionalprogram,lg2016xdk,Denmark,svod,1,1
2018-10-01,Regionalprogram,pcdash,Denmark,svod,1,1
2018-10-01,Regionalprogram,ps4xdk,Denmark,svod,1,1
2018-10-01,Regionalprogram,samsung2017xdk,Denmark,svod,2,2
2018-10-01,Regular Show,ios,Sweden,svod,1,1
2018-10-01,Regular Show,ps4xdk,Sweden,svod,1,1
2018-10-01,Rekyl,androiddash,Sweden,svod,1,1
2018-10-01,Rekyl,atv,Normway,svod,1,1
2018-10-01,Rekyl,atv,Sweden,svod,2,2
2018-10-01,Rekyl,chromecast,Denmark,svod,1,1
2018-10-01,Rekyl,chromecast,Normway,svod,1,1
2018-10-01,Rekyl,ios,Denmark,svod,1,1
2018-10-01,Rekyl,ios,Finland,svod,1,1
2018-10-01,Rekyl,lg2015xdk,Sweden,svod,1,1
2018-10-01,Rekyl,pcdash,Normway,svod,1,2
2018-10-01,Rekyl,pchls,Normway,svod,1,1
2018-10-01,Rekyl,xboxonexdk,Sweden,svod,1,1
2018-10-01,Remember Me,androiddash,Denmark,svod,2,2
2018-10-01,Remember Me,androidxdk,Sweden,svod,1,1
2018-10-01,Remember Me,atv,Sweden,svod,1,1
2018-10-01,Remember Me,chromecast,Normway,svod,1,1
2018-10-01,Remember Me,ios,Denmark,svod,3,3
2018-10-01,Remember Me,ios,Finland,svod,1,1
2018-10-01,Remember Me,lg2015xdk,Sweden,svod,1,1
2018-10-01,Remember Me,pcdash,Denmark,svod,2,2
2018-10-01,Remember Me,pcdash,Normway,svod,1,1
2018-10-01,Remember Me,pcdash,Sweden,svod,3,3
2018-10-01,Remember Me,pcdashpr,Sweden,svod,1,1
2018-10-01,Remember Me,pchls,Sweden,svod,1,1
2018-10-01,Remember Me,ps4xdk,Denmark,svod,1,1
2018-10-01,Remember the Titans,pcdash,Sweden,est,1,1
2018-10-01,Rescue Dawn,androiddash,Denmark,svod,1,1
2018-10-01,Rescue Dawn,androidxdk,Sweden,svod,1,1
2018-10-01,Rescue Dawn,ios,Sweden,svod,1,1
2018-10-01,Rescue Dawn,ps3xdk,Sweden,svod,1,1
2018-10-01,Rescue Dawn,samsung2015xdk,Finland,svod,1,1
2018-10-01,Rescue Dawn,samsung2015xdk,Sweden,svod,1,1
2018-10-01,Rescue Dawn,samsung2016xdk,Denmark,svod,1,1
2018-10-01,Rescue Dawn,samsung2017xdk,Finland,svod,1,1
2018-10-01,Rescue Dawn,samsung2017xdk,Normway,svod,1,1
2018-10-01,Resident Evil: The Final Chapter,androiddash,Denmark,svod,1,1
2018-10-01,Resident Evil: The Final Chapter,androiddash,Finland,svod,1,1
2018-10-01,Resident Evil: The Final Chapter,androiddash,Sweden,svod,1,1
2018-10-01,Resident Evil: The Final Chapter,atv,Normway,svod,1,1
2018-10-01,Resident Evil: The Final Chapter,lg2016xdk,Normway,svod,1,1
2018-10-01,Resident Evil: The Final Chapter,pcdash,Sweden,svod,1,1
2018-10-01,Restless,chromecast,Denmark,svod,1,1
2018-10-01,Restless,chromecast,Normway,svod,1,1
2018-10-01,Restless,chromecast,Sweden,svod,1,1
2018-10-01,Restless,ios,Denmark,svod,1,1
2018-10-01,Restless,ios,Sweden,svod,1,1
2018-10-01,Restless,pcdash,Sweden,svod,2,2
2018-10-01,Restless,xboxonexdk,Sweden,svod,1,1
2018-10-01,Resurrecting the Champ,atv,Normway,svod,1,1
2018-10-01,Resurrecting the Champ,samsung2016xdk,Sweden,svod,1,1
2018-10-01,Revenge Body With Khloé Kardashian,androiddash,Denmark,svod,1,1
2018-10-01,Revenge Body With Khloé Kardashian,atv,Denmark,svod,1,1
2018-10-01,Revenge Body With Khloé Kardashian,lg2016xdk,Denmark,svod,1,1
2018-10-01,Ridderprinsessen Nella,pcdash,Denmark,svod,1,1
2018-10-01,Ride,androiddash,Denmark,svod,3,3
2018-10-01,Ride,androiddash,Sweden,svod,1,1
2018-10-01,Ride,atv,Denmark,svod,2,6
2018-10-01,Ride,atv,Sweden,svod,3,3
2018-10-01,Ride,chromecast,Denmark,svod,3,5
2018-10-01,Ride,ios,Denmark,svod,8,8
2018-10-01,Ride,ios,Normway,svod,2,3
2018-10-01,Ride,ios,Sweden,svod,2,2
2018-10-01,Ride,lg2016xdk,Normway,svod,1,1
2018-10-01,Ride,pcdash,Denmark,svod,2,2
2018-10-01,Ride,pcdash,Sweden,svod,3,3
2018-10-01,Ride,pchls,Sweden,svod,1,1
2018-10-01,Ride,ps3xdk,Denmark,svod,1,4
2018-10-01,Ride,samsung2015xdk,Sweden,svod,1,1
2018-10-01,Ride,samsung2017xdk,Denmark,svod,1,1
2018-10-01,Ride,samsung2017xdk,Sweden,svod,1,1
2018-10-01,Ride,xboxonexdk,Denmark,svod,1,1
2018-10-01,Ridiculousness,androiddash,Sweden,svod,1,1
2018-10-01,Ridiculousness,chromecast,Sweden,svod,1,1
2018-10-01,Ridiculousness,ios,Denmark,svod,2,3
2018-10-01,Ridiculousness,pcdash,Sweden,svod,1,1
2018-10-01,Rig 45,androiddash,Denmark,svod,1,1
2018-10-01,Rig 45,androiddash,Sweden,svod,2,2
2018-10-01,Rig 45,androidxdk,Denmark,svod,1,1
2018-10-01,Rig 45,androidxdk,Sweden,svod,1,1
2018-10-01,Rig 45,atv,Normway,svod,3,4
2018-10-01,Rig 45,atv,Sweden,svod,7,7
2018-10-01,Rig 45,chromecast,Sweden,svod,1,1
2018-10-01,Rig 45,ios,Denmark,svod,4,4
2018-10-01,Rig 45,ios,Normway,svod,1,1
2018-10-01,Rig 45,ios,Sweden,svod,2,2
2018-10-01,Rig 45,lg2017xdk,Denmark,svod,1,1
2018-10-01,Rig 45,pcdash,Normway,svod,2,2
2018-10-01,Rig 45,pcdash,Sweden,svod,1,1
2018-10-01,Rig 45,philips2017xdk,Sweden,svod,1,1
2018-10-01,Rig 45,ps4xdk,Denmark,svod,1,1
2018-10-01,Rig 45,ps4xdk,Sweden,svod,1,1
2018-10-01,Rig 45,samsung2012xdk,Normway,svod,1,1
2018-10-01,Rig 45,samsung2016xdk,Normway,svod,1,1
2018-10-01,Rig 45,samsung2016xdk,Sweden,svod,1,1
2018-10-01,Rig 45,samsung2017xdk,Normway,svod,2,2
2018-10-01,Rise of the Planet of the Apes,androiddash,Sweden,svod,1,1
2018-10-01,Rise of the Planet of the Apes,atv,Sweden,svod,1,1
2018-10-01,Rise of the Planet of the Apes,chromecast,Normway,svod,1,1
2018-10-01,Rise of the Planet of the Apes,pcdash,Denmark,svod,1,1
2018-10-01,Rise of the Planet of the Apes,pcdash,Sweden,svod,1,1
2018-10-01,Rise of the Planet of the Apes,pchls,Normway,svod,1,1
2018-10-01,Rise of the Planet of the Apes,pchls,Sweden,svod,1,1
2018-10-01,Rise of the Planet of the Apes,samsung2012xdk,Normway,svod,1,1
2018-10-01,Rita og krokodille,atv,Normway,svod,1,1
2018-10-01,Road To Perdition,androiddash,Sweden,svod,1,1
2018-10-01,Road To Perdition,atv,Denmark,svod,1,1
2018-10-01,Road To Perdition,ios,Sweden,svod,1,1
2018-10-01,Road To Perdition,lg2016xdk,Sweden,svod,1,1
2018-10-01,Road To Perdition,pcdash,Denmark,svod,1,1
2018-10-01,Road To Perdition,pcdash,Normway,svod,1,1
2018-10-01,Road To Perdition,samsung2012xdk,Sweden,svod,1,1
2018-10-01,Road To The NHL Winter Classic presented by Honda,androiddash,Finland,svod,1,1
2018-10-01,Road To The NHL Winter Classic presented by Honda,atv,Normway,svod,1,1
2018-10-01,Road To The NHL Winter Classic presented by Honda,ios,Sweden,svod,2,2
2018-10-01,Road To The NHL Winter Classic presented by Honda,samsung2016xdk,Normway,svod,1,1
2018-10-01,Road To The Super Bowl,ios,Denmark,svod,1,1
2018-10-01,Road To The Super Bowl,ios,Normway,svod,1,1
2018-10-01,Road to the Playoffs,atv,Sweden,svod,1,1
2018-10-01,Road to the Playoffs,pcdash,Finland,svod,1,1
2018-10-01,Robin Hood,lg2017xdk,Sweden,est,1,1
2018-10-01,Robin Hood,ps4xdk,Sweden,est,1,1
2018-10-01,Robin Hood – spilopper i Sherwood-skoven,atv,Denmark,svod,1,1
2018-10-01,Robins,atv,Sweden,svod,1,1
2018-10-01,Robins,ios,Sweden,svod,1,1
2018-10-01,Robinson Crusoe,chromecast,Normway,tvod,1,1
2018-10-01,Robinson Ekspedisjonen,androiddash,Normway,svod,1,1
2018-10-01,Robinson Ekspedisjonen,pcdash,Normway,svod,1,1
2018-10-01,Robinson Ekspedisjonen,pchls,Normway,svod,1,1
2018-10-01,Robinson Ekspedisjonen,ps4xdk,Normway,svod,1,1
2018-10-01,Robinson Ekspeditionen,androiddash,Denmark,svod,2,2
2018-10-01,Robinson Ekspeditionen,androiddash,Denmark,svod,157,159
2018-10-01,Robinson Ekspeditionen,androiddash,Denmark,svod,1,1
2018-10-01,Robinson Ekspeditionen,androidxdk,Denmark,svod,59,60
2018-10-01,Robinson Ekspeditionen,androidxdk,Denmark,svod,1,1
2018-10-01,Robinson Ekspeditionen,atv,Denmark,svod,4,4
2018-10-01,Robinson Ekspeditionen,atv,Denmark,svod,315,322
2018-10-01,Robinson Ekspeditionen,atv,Denmark,svod,2,2
2018-10-01,Robinson Ekspeditionen,chromecast,Denmark,svod,505,506
2018-10-01,Robinson Ekspeditionen,chromecast,Denmark,svod,4,4
2018-10-01,Robinson Ekspeditionen,ios,Denmark,svod,14,14
2018-10-01,Robinson Ekspeditionen,ios,Denmark,svod,720,732
2018-10-01,Robinson Ekspeditionen,ios,Denmark,svod,9,11
2018-10-01,Robinson Ekspeditionen,lg2012xdk,Denmark,svod,5,5
2018-10-01,Robinson Ekspeditionen,lg2013xdk,Denmark,svod,27,27
2018-10-01,Robinson Ekspeditionen,lg2014xdk,Denmark,svod,13,13
2018-10-01,Robinson Ekspeditionen,lg2015xdk,Denmark,svod,29,29
2018-10-01,Robinson Ekspeditionen,lg2016xdk,Denmark,svod,1,1
2018-10-01,Robinson Ekspeditionen,lg2016xdk,Denmark,svod,87,87
2018-10-01,Robinson Ekspeditionen,lg2017xdk,Denmark,svod,1,1
2018-10-01,Robinson Ekspeditionen,lg2017xdk,Denmark,svod,75,76
2018-10-01,Robinson Ekspeditionen,lg2017xdk,Denmark,svod,1,1
2018-10-01,Robinson Ekspeditionen,lg2018xdk,Denmark,svod,8,8
2018-10-01,Robinson Ekspeditionen,panasonic2014,Denmark,svod,19,19
2018-10-01,Robinson Ekspeditionen,pcdash,Denmark,svod,5,5
2018-10-01,Robinson Ekspeditionen,pcdash,Denmark,svod,518,522
2018-10-01,Robinson Ekspeditionen,pcdash,Denmark,svod,10,11
2018-10-01,Robinson Ekspeditionen,pcdashpr,Denmark,svod,30,31
2018-10-01,Robinson Ekspeditionen,pcdashpr,Denmark,svod,1,1
2018-10-01,Robinson Ekspeditionen,pchls,Denmark,svod,171,173
2018-10-01,Robinson Ekspeditionen,pchls,Denmark,svod,1,1
2018-10-01,Robinson Ekspeditionen,philips2017xdk,Denmark,svod,8,8
2018-10-01,Robinson Ekspeditionen,ps3xdk,Denmark,svod,21,22
2018-10-01,Robinson Ekspeditionen,ps4xdk,Denmark,svod,1,1
2018-10-01,Robinson Ekspeditionen,ps4xdk,Denmark,svod,164,167
2018-10-01,Robinson Ekspeditionen,ps4xdk,Denmark,svod,1,1
2018-10-01,Robinson Ekspeditionen,samsung2012xdk,Denmark,svod,27,27
2018-10-01,Robinson Ekspeditionen,samsung2013xdk,Denmark,svod,58,59
2018-10-01,Robinson Ekspeditionen,samsung2014xdk,Denmark,svod,63,64
2018-10-01,Robinson Ekspeditionen,samsung2014xdk,Denmark,svod,1,1
2018-10-01,Robinson Ekspeditionen,samsung2015xdk,Denmark,svod,87,87
2018-10-01,Robinson Ekspeditionen,samsung2015xdk,Denmark,svod,2,2
2018-10-01,Robinson Ekspeditionen,samsung2016xdk,Denmark,svod,100,100
2018-10-01,Robinson Ekspeditionen,samsung2017xdk,Denmark,svod,2,2
2018-10-01,Robinson Ekspeditionen,samsung2017xdk,Denmark,svod,111,113
2018-10-01,Robinson Ekspeditionen,samsung2017xdk,Denmark,svod,2,3
2018-10-01,Robinson Ekspeditionen,samsung2018xdk,Denmark,svod,17,17
2018-10-01,Robinson Ekspeditionen,xboxonexdk,Denmark,svod,12,12
2018-10-01,Robot & Frank,atv,Normway,svod,1,1
2018-10-01,Robot Chicken -år 7,ios,Denmark,svod,1,1
2018-10-01,Robot Chicken -år 7,ps4xdk,Denmark,svod,1,1
2018-10-01,Rock Dog,androiddash,Denmark,svod,2,2
2018-10-01,Rock Dog,androiddash,Finland,svod,2,2
2018-10-01,Rock Dog,androiddash,Normway,svod,1,1
2018-10-01,Rock Dog,androiddash,Sweden,svod,1,1
2018-10-01,Rock Dog,androidxdk,Sweden,svod,1,1
2018-10-01,Rock Dog,atv,Normway,svod,1,1
2018-10-01,Rock Dog,chromecast,Denmark,svod,2,2
2018-10-01,Rock Dog,ios,Denmark,svod,4,4
2018-10-01,Rock Dog,ios,Finland,svod,1,1
2018-10-01,Rock Dog,ios,Normway,svod,3,3
2018-10-01,Rock Dog,ios,Sweden,svod,2,2
2018-10-01,Rock Dog,lg2013xdk,Sweden,svod,1,1
2018-10-01,Rock Dog,lg2014xdk,Denmark,svod,1,1
2018-10-01,Rock Dog,lg2017xdk,Sweden,svod,1,1
2018-10-01,Rock Dog,ps4xdk,Denmark,svod,1,1
2018-10-01,Rock Dog,samsung2014xdk,Denmark,svod,1,1
2018-10-01,Rock Dog,samsung2014xdk,Sweden,svod,1,1
2018-10-01,Rock Dog,samsung2016xdk,Finland,svod,1,1
2018-10-01,Rock Dog,samsung2016xdk,Sweden,svod,1,1
2018-10-01,Rock Of Ages,chromecast,Sweden,tvod,1,1
2018-10-01,Rock-a-Doodle,androiddash,Normway,svod,1,1
2018-10-01,Rock-a-Doodle,chromecast,Normway,svod,1,1
2018-10-01,Rock-a-Doodle,ps4xdk,Denmark,svod,1,1
2018-10-01,RocketMan,ps4xdk,Denmark,svod,1,1
2018-10-01,RocketMan,ps4xdk,Sweden,svod,1,1
2018-10-01,Rocky Mountain Railroad,ios,Denmark,svod,1,1
2018-10-01,Rosa fra Rouladegade III,samsung2017xdk,Denmark,svod,1,1
2018-10-01,Rosewood,androiddash,Denmark,svod,1,4
2018-10-01,Rosewood,androiddash,Finland,svod,3,4
2018-10-01,Rosewood,androiddash,Sweden,svod,6,6
2018-10-01,Rosewood,androidxdk,Denmark,svod,1,1
2018-10-01,Rosewood,androidxdk,Sweden,svod,2,2
2018-10-01,Rosewood,atv,Denmark,svod,7,7
2018-10-01,Rosewood,atv,Normway,svod,3,3
2018-10-01,Rosewood,atv,Sweden,svod,7,7
2018-10-01,Rosewood,chromecast,Denmark,svod,4,4
2018-10-01,Rosewood,chromecast,Finland,svod,2,2
2018-10-01,Rosewood,chromecast,Normway,svod,2,2
2018-10-01,Rosewood,chromecast,Sweden,svod,4,4
2018-10-01,Rosewood,ios,Denmark,svod,7,8
2018-10-01,Rosewood,ios,Finland,svod,4,4
2018-10-01,Rosewood,ios,Sweden,svod,6,6
2018-10-01,Rosewood,lg2013xdk,Finland,svod,1,2
2018-10-01,Rosewood,lg2013xdk,Sweden,svod,1,1
2018-10-01,Rosewood,lg2016xdk,Sweden,svod,1,2
2018-10-01,Rosewood,lg2017xdk,Denmark,svod,1,1
2018-10-01,Rosewood,lg2017xdk,Normway,svod,1,1
2018-10-01,Rosewood,lg2017xdk,Sweden,svod,1,1
2018-10-01,Rosewood,panasonic2014,Denmark,svod,1,1
2018-10-01,Rosewood,pcdash,Denmark,svod,4,4
2018-10-01,Rosewood,pcdash,Finland,svod,4,6
2018-10-01,Rosewood,pcdash,Normway,svod,2,2
2018-10-01,Rosewood,pcdash,Sweden,svod,3,3
2018-10-01,Rosewood,pcdashpr,Sweden,svod,1,1
2018-10-01,Rosewood,pchls,Normway,svod,1,1
2018-10-01,Rosewood,ps3xdk,Finland,svod,1,1
2018-10-01,Rosewood,ps3xdk,Normway,svod,1,1
2018-10-01,Rosewood,ps4xdk,Finland,svod,1,1
